"","Germplasm","Rep","Plot","Row","Range","GNDVI_133","NDRE_133","NDVI_133","GNDVI_159","NDRE_159","NDVI_159","GNDVI_164","NDRE_164","NDVI_164","GNDVI_168","NDRE_168","NDVI_168","GNDVI_171","NDRE_171","NDVI_171","GNDVI_175","NDRE_175","NDVI_175","GNDVI_178","NDRE_178","NDVI_178","GNDVI_181","NDRE_181","NDVI_181","GNDVI_187","NDRE_187","NDVI_187","GNDVI_189","NDRE_189","NDVI_189","GNDVI_192","NDRE_192","NDVI_192","GNDVI_194","NDRE_194","NDVI_194","GNDVI_196","NDRE_196","NDVI_196","GNDVI_207","NDRE_207","NDVI_207","GNDVI_223","NDRE_223","NDVI_223","GNDVI_231","NDRE_231","NDVI_231","GNDVI_236","NDRE_236","NDVI_236","GNDVI_238","NDRE_238","NDVI_238","GNDVI_243","NDRE_243","NDVI_243","GNDVI_245","NDRE_245","NDVI_245","GNDVI_252","NDRE_252","NDVI_252","GNDVI_258","NDRE_258","NDVI_258","GNDVI_259","NDRE_259","NDVI_259"
"167","BORDER",1,2114122,4,14,0.334385574982189,0.344091080460722,0.545509931265593,0.185718517443794,0.34867897092961,0.490464503763736,0.147239394363513,0.446470288421179,0.380120974995503,0.0761344500563163,0.390483015328702,0.358015035610657,0.170824600153477,0.311677060064532,0.387889235335484,0.251360514328571,0.394142364117586,0.474176046867228,0.17367064313908,0.316628999241456,0.401099629040805,0.2095001056759,0.328430026472832,0.504244477348529,0.23384674738558,0.417752920317063,0.484467824363788,0.232577538028161,0.367273987976525,0.497453482304333,0.259374608710422,0.322089403365094,0.46884111609838,0.240419874110867,0.361087941460825,0.456949947236387,0.281514386610275,0.308448545998306,0.525201973032836,0.238321204115242,0.194098492491702,0.378446140574052,0.232556161522979,0.405693526746158,0.470883685744367,0.230127888487042,0.324272212766546,0.445705647114174,0.23047268828995,0.218909617746795,0.407176407596771,0.25756729841041,0.380389685559132,0.473867264982278,0.243491233417283,0.271591273044058,0.398734258298423,0.280602314733261,0.287377417760273,0.426595938818285,0.248764010847578,0.287613896327298,0.408043649175076,-0.0550846709325198,0.408679949399115,0.358116382036686,-0.0850230153628954,0.433751782170358,0.401182630785108
"168","BORDER",1,2114123,4,15,0.336611761867823,0.347648683557628,0.552074860721395,0.1914408150906,0.347464290942552,0.488649495810621,0.146972732967934,0.454762996941896,0.406936949091563,0.0695779909945475,0.38809842023506,0.354961018787186,0.174143582761175,0.298933849438295,0.397089266467686,0.259083794273044,0.399319897078781,0.482584298987368,0.186695269331854,0.346119620989462,0.413231545102796,0.202205072357955,0.311900523695276,0.514192885574631,0.230733035864908,0.43110398414685,0.480527221526909,0.226143762298657,0.363376294739551,0.490191074607021,0.269217674507209,0.320168786113479,0.466664742587856,0.220790137211809,0.357059196243047,0.441952646732699,0.281390248154899,0.318607571567462,0.527477759316073,0.266089407508108,0.216112207746633,0.412056410931263,0.230715894901182,0.406828547131154,0.47005029824864,0.226866967223999,0.323155243748876,0.444233467557806,0.223776590372768,0.20609743379772,0.394166290467642,0.254093305805203,0.387183772746461,0.473286910768897,0.241738841979437,0.264264048368877,0.396337668777492,0.291526095516427,0.327752465349259,0.449301411806506,0.257449893364309,0.333857667275533,0.422185532639345,-0.0530752134893889,0.414065947922577,0.36439358594456,-0.0859401566512766,0.442800866953116,0.407817661001052
"169","FSG_415BR",4,2114130,4,16,0.332941666192573,0.327878114151873,0.550125373522965,0.200923004123342,0.340043474570329,0.512108418246526,0.174119439579092,0.476349593477386,0.424354092565933,0.0636830748611411,0.407948796858056,0.367410240628389,0.154053007626635,0.333772984404732,0.385917980061223,0.222171381199947,0.355985826839348,0.450879988700773,0.143222166753949,0.306847782069602,0.385028251386805,0.172751235988585,0.361591062054112,0.484272595384454,0.210811682299495,0.40787807676262,0.481397189194827,0.208166080598223,0.334571746352569,0.491447414273766,0.279151301623515,0.33375481383986,0.467435531106686,0.200743025178838,0.325315429004362,0.441685045872484,0.265445011031952,0.305121132840772,0.519362201643407,0.26204057973432,0.228347297158983,0.427104736003275,0.203972705758582,0.37569562646962,0.461469627723498,0.20643391589311,0.304316354629361,0.438689443314376,0.217276635318205,0.211040304038803,0.40794868295346,0.238356718156678,0.375460832872191,0.476119077089334,0.236979810069371,0.269499495480376,0.403091479708687,0.279864129789306,0.322048397522781,0.453342056425548,0.260975048174845,0.343216703021275,0.443991322184587,0.225098953712451,0.260261227749406,0.437126915074712,0.07784939261483,0.331539895369913,0.35353667202175
"170","ONEIDA_ULTRA",4,2114140,4,17,0.310743789202031,0.287644041847091,0.545559849426587,0.184068821392048,0.314230663974379,0.496889322810729,0.144592142057273,0.462088205312706,0.42262307369431,0.0469293482998848,0.419263606788007,0.366529499692254,0.140154344099098,0.334335100319197,0.375045729179621,0.211830506836851,0.335894618423462,0.441430090598362,0.127046555003782,0.279291228945208,0.383389055145111,0.172288363164827,0.368146752217287,0.483990068949014,0.202532437149316,0.392303921568627,0.479659600542345,0.202719360960855,0.328883074921547,0.492513135038923,0.269616747580612,0.3299570190395,0.464965336980203,0.197076606132633,0.317481501140579,0.447764813305277,0.250468867486169,0.301173306386584,0.503127200906391,0.25058939629153,0.200257343802547,0.385023468000175,0.190165837131416,0.348109429843176,0.449843265323141,0.199633013997519,0.296468512599112,0.436856518189492,0.19807048771416,0.198433270614643,0.390127995642702,0.220098031020138,0.358198289597763,0.473415796832829,0.226883342468593,0.244962397874251,0.385754501202276,0.276051017671364,0.324810246679317,0.460223047035191,0.249002850955344,0.334777704871517,0.435994845330354,0.236829952147533,0.287521383687451,0.470778849589139,0.0907327007590829,0.281187751118547,0.330824999683131
"171","SW3407",4,2114150,4,18,0.35115420059367,0.368318117006108,0.556293775889977,0.240697212075934,0.354041695729675,0.499735388226437,0.177137057808914,0.465657192540625,0.406907117587096,0.0824639075922984,0.372055599519329,0.356417978252587,0.195277536036171,0.310065437039795,0.397175813890957,0.276984504301272,0.434472930526893,0.492234733937528,0.170045339466309,0.31607489842784,0.409406465288818,0.219524069825392,0.326941086937058,0.511438654609485,0.236708910924722,0.439312291405924,0.48430120984564,0.23267160459151,0.377850861908745,0.495061303549856,0.252090782323107,0.320269687526952,0.458128611551716,0.238621101585282,0.35608765603501,0.455233675919283,0.270489259807163,0.33343568541948,0.490033874265366,0.252796253383477,0.214734979748797,0.390466435642117,0.225777451112697,0.406678014108355,0.473319216043674,0.226267204587172,0.336408872652801,0.443938727219893,0.226997343509539,0.206284168495169,0.402534076632616,0.240498877120091,0.383222840048125,0.47010529054076,0.24671145480125,0.283163781656539,0.391878963411425,0.298632892705173,0.317221392021012,0.447119201799272,0.26617094339941,0.321462814851596,0.415323083107225,0.227279666083095,0.286857701279869,0.433782863627766,0.0978779587291446,0.267183361117726,0.327075208382948
"172","PERSIST_III",4,2114160,4,19,0.342568274359913,0.341589333173096,0.562513629597916,0.20668822922669,0.339478821831763,0.47427250214974,0.14552804227156,0.434004467230317,0.417212778077592,0.0557999216740522,0.413259327647352,0.363818546850728,0.172845682411758,0.323987002509574,0.390413617390362,0.244424716756155,0.381550837115319,0.471851102893084,0.143434883055539,0.297756580109521,0.398850753868055,0.214644458146037,0.326017259688009,0.510376901332615,0.222978342315907,0.42775357217355,0.484552565707134,0.220761424750545,0.359004238954058,0.497709249211898,0.269308687014385,0.344243008193616,0.463165435256228,0.232648077696483,0.346158208691146,0.458380883774715,0.264740303417132,0.331617423283387,0.493686208016531,0.242552475983403,0.178530069746019,0.3628775716103,0.20374424776202,0.372619903889254,0.462595287982285,0.213970983372911,0.317828884553115,0.446448032988778,0.217979376677323,0.204905215343321,0.40165737542563,0.220660734113723,0.381444151790069,0.468280948200176,0.234945804941066,0.223009768738202,0.38665250153736,0.293338215521176,0.329189690764643,0.46240503645627,0.260555726473697,0.335332777669404,0.436914410020867,0.24214516592305,0.271184060721063,0.466270082226439,0.0919117388639999,0.277810436391751,0.343280099370065
"173","SW5210",4,2114170,4,20,0.33985429545432,0.35915545020807,0.555210635692473,0.24991822494247,0.3467796956288,0.50227140482895,0.167172183160682,0.46784376086082,0.403967502526745,0.0548706839982258,0.402671531990973,0.370423810779917,0.183738595784345,0.310683740795896,0.385108355050881,0.248942116763335,0.402567440915617,0.467847507890999,0.152975377338712,0.301529003501943,0.390950968170699,0.221307051004736,0.347386963917987,0.508853523144418,0.231514498111476,0.431045447434293,0.484453744263663,0.223934709063852,0.366026043118669,0.488463403726419,0.243815615375104,0.319973601220943,0.453697066510674,0.244039343851062,0.363970860005653,0.453097871494551,0.257286936578193,0.331912934731738,0.465238084277666,0.239364734095179,0.203673436563291,0.351949086868155,0.223997525342831,0.396975901025636,0.467280868204667,0.224205566183597,0.314123774509804,0.436514689017809,0.230263000119172,0.210672993809339,0.389476645914479,0.23582307838575,0.390850672616219,0.456403036566154,0.252546764696813,0.302900972064909,0.395005459811043,0.295069349331584,0.305136024633178,0.431347179070139,0.268109726643299,0.319208007190415,0.41024925027124,0.240952292946459,0.271518240947742,0.421393230741245,0.133231501891809,0.272405487930466,0.334531919385401
"174","SW4602Z",4,2114180,4,21,0.340174503638058,0.376077640961366,0.554993736305028,0.227682257753092,0.315167261458822,0.46460439248163,0.154044935483993,0.43997031840259,0.418414133237393,0.0552209558238413,0.407515314047891,0.361390867258712,0.186011615894684,0.310490221932655,0.376578788160834,0.231993627669368,0.398220966433823,0.448370629941012,0.139202046917573,0.308359044055811,0.3826809969772,0.208264901486221,0.339169874951503,0.499819589936431,0.219230900467465,0.442923837088027,0.479758943471005,0.215243781685401,0.378190331181689,0.479872616928653,0.234872797402777,0.301975584919958,0.44214872241167,0.233408322433423,0.366271813928843,0.454408491696627,0.240210424661919,0.326099027529442,0.443170072954153,0.217225727898193,0.17087131347692,0.316947697796494,0.208272405665614,0.383489919093634,0.440098910377548,0.217669988276232,0.305931891458065,0.420477811449209,0.221657938294567,0.187365897537466,0.37221740828767,0.217742117815874,0.395894620249396,0.447430151111535,0.238081970886424,0.226697835443028,0.370357709938966,0.302377406110524,0.343928415038472,0.453832426270756,0.266293202338935,0.314360956924223,0.401167130705161,0.253472619501094,0.269146123615577,0.41996112056827,0.113671261276904,0.268028188651026,0.309304663041687
"175","NY1614",4,2114190,4,22,0.320104355362618,0.298263541907789,0.549031777666117,0.236128961625968,0.318204747006309,0.491969733951672,0.176107901905214,0.447041434310727,0.435417041434311,0.0372074898969344,0.437638559160585,0.396167531287552,0.166632013016762,0.318128445881524,0.378138861252746,0.201365959511992,0.340013540649583,0.444364510602237,0.107907157926159,0.313284399412582,0.364674244042111,0.169877969557823,0.363306723612534,0.474823888365415,0.197999302376094,0.381397319566124,0.478224212557363,0.198587410318421,0.32558927180059,0.484628680491519,0.233181472578509,0.299751358374675,0.452548133711316,0.214531554353653,0.317475814044599,0.457401123517406,0.21614559401683,0.296919443400159,0.4417530439853,0.236427517686272,0.222724381419234,0.372541433239963,0.185296715000202,0.333281659287851,0.452919583569738,0.196283714240015,0.28417064496935,0.438390136576861,0.206076847346666,0.214859126588347,0.397004545884033,0.19814925509819,0.359441875589373,0.45723916365883,0.226672793991256,0.331823124730118,0.418702622291855,0.27281565742774,0.274869409793533,0.428006993224315,0.25723985071567,0.30195510944806,0.418106486489682,0.237760091717886,0.323515751423828,0.440634260134922,0.122913233292166,0.295961260617607,0.340263110264349
"176","AMERISTAND_427_TQ",4,2114200,4,23,0.332793561890427,0.290021686122701,0.560839517046221,0.219821812726917,0.31269435310356,0.476783054020906,0.170060885444208,0.433760787305006,0.424846023840505,0.0699718626738597,0.402602655411941,0.350937307658489,0.231209584586408,0.331158217506412,0.407165110242409,0.285095573296932,0.413373310489244,0.503578753768968,0.159673925384082,0.317333312241126,0.412415795953987,0.205355386370065,0.330928462709285,0.516955113856806,0.223118461576762,0.437374713183146,0.484489074885273,0.221531982671954,0.365440595669547,0.494131295883282,0.245969222586821,0.324371251452809,0.436576498554333,0.232154056532949,0.345654003720924,0.469610949084212,0.242566077962395,0.321160957715134,0.465393880165261,0.247507857016087,0.199830765639589,0.377358339169001,0.214213114296244,0.404416418348307,0.474958489509573,0.213530397124709,0.305950848935199,0.440385929954198,0.227838481701931,0.219859249071751,0.404059729906598,0.205778487336907,0.343584690924463,0.435934705557181,0.232945684562685,0.254277379501706,0.379428607601233,0.276567687869357,0.28286173030006,0.435852430302146,0.243492312853259,0.283702613393865,0.391233278358072,0.210925358449457,0.257365169723803,0.400625975121231,0.0849106084993657,0.293904204215623,0.294227663916245
"177","WL_358LH",4,2114210,4,24,0.311592737486553,0.313252874493368,0.528755096113373,0.221651666243251,0.309312464555431,0.469714684292689,0.167780513972518,0.454816513761468,0.415567847934281,0.0677402808258369,0.408982092089452,0.332676514552009,0.2173359578145,0.327791682211997,0.39683561849687,0.245290446606329,0.386909784270739,0.459604803399593,0.148761990663052,0.305950828080535,0.393056672941385,0.179913306792505,0.347707941624138,0.476525502133882,0.227489918113948,0.428679338756779,0.482155428660826,0.220847256466451,0.363264209074078,0.488850335613648,0.249945420990292,0.33712186983227,0.456878838884952,0.221196051402004,0.356170815087234,0.458309163175422,0.228087207964358,0.304936664931459,0.440089669391963,0.20947041145839,0.152997782446312,0.308145570728291,0.204944023889169,0.380650527090156,0.448756323369326,0.215655885181992,0.292019594005563,0.426513623092144,0.215010495491987,0.182912515354169,0.373658649253026,0.209731231762083,0.37987580765112,0.426840903565495,0.220723714244065,0.20028847697271,0.351978682245026,0.281918755575012,0.315152636737077,0.436329246338734,0.237624073130624,0.29135623378082,0.382259305892993,0.219241880838475,0.236477943803459,0.395549881260114,0.0913816481383678,0.284079242556751,0.272682358011078
"178","55V50",4,2114220,4,25,0.337647831586026,0.296813827428146,0.56249022179816,0.222386240600169,0.312408213175477,0.475966829419515,0.170780588125933,0.462121738759257,0.426093584689357,0.0486940691985539,0.450757056185703,0.386128550074738,0.201307201160552,0.318131954786134,0.400836254860594,0.244270542041036,0.382939856180493,0.471808582499708,0.163424567632076,0.304814527812405,0.399686734300876,0.168414584309105,0.345443681667938,0.481734493950135,0.217833825706557,0.437309266791823,0.480445348352107,0.217578399301818,0.356657431930118,0.48802562494192,0.240344645732501,0.317867329433115,0.443002235784276,0.218812287203244,0.343391631957709,0.45635197212102,0.231376401541187,0.327794066611548,0.453490828918762,0.230241100636004,0.193400297619048,0.344617909663866,0.2034861872611,0.377199832617789,0.448155147226355,0.212892754177954,0.299411903081628,0.432232831029377,0.222597421270813,0.213138511814982,0.398915423719345,0.209272720821959,0.368304683838765,0.44134274259516,0.236304717733823,0.280274715250085,0.382299739819299,0.288731522510073,0.29735281925881,0.436634515237966,0.263958755675649,0.299758108851017,0.406690075487536,0.241835574142058,0.290686379589349,0.422416619380871,0.124964896974084,0.302058746292635,0.327329718652167
"179","VERNAL",4,2114230,4,26,0.265499246497421,0.314771667461596,0.491077010514351,0.201183336417825,0.308997498665018,0.470506293933404,0.176158421092906,0.455222012352342,0.430701265215566,0.0339142057986314,0.485658284240453,0.415135848061198,0.165117278172816,0.321495540483229,0.367791606478337,0.132919808734123,0.339723734857555,0.386956577710836,0.0754505282327862,0.338657039392333,0.329820521213255,0.0758747025455604,0.394433849643358,0.382726445220402,0.168556229302445,0.373948685857322,0.47241186900292,0.173234065964892,0.305687203791469,0.471909816788545,0.221669338683683,0.271202161587527,0.441193450271675,0.175430179265534,0.2935732042412,0.444039443441238,0.191100125986978,0.283188569621107,0.441262604209395,0.223747986869095,0.176025646649413,0.343018087175213,0.159444031892085,0.310267409942832,0.409058526945274,0.181657501818594,0.262416317267909,0.414540246585578,0.188033707017383,0.201856975652526,0.389748584521343,0.168401468965821,0.341706109973011,0.421081130296231,0.207216115463268,0.209706481462642,0.367629839129625,0.247666888765606,0.284688094086464,0.439214623230696,0.237671091283564,0.297077468578293,0.409850519647111,0.230699507410224,0.28920118529727,0.446898051825232,0.0811390007860614,0.301226514249424,0.299359911089942
"180","SEEDWAY_9558_SBR",4,2114240,4,27,0.322592124807592,0.27575014427657,0.549589954094387,0.229747914258084,0.29891199029593,0.477132319041033,0.179024775359437,0.45001705029838,0.432275766141697,0.0286419179916461,0.491640434948269,0.417571148040681,0.178404728135746,0.330994689542484,0.390725702200712,0.203501169925546,0.324253952424703,0.444451061956845,0.141139061790235,0.336750930034512,0.394193447178522,0.109686016040175,0.286208252942672,0.435169979509729,0.201912976646927,0.411827153733834,0.479187526074259,0.203270733556162,0.343026467103429,0.488501881795372,0.264791275007423,0.35008277062838,0.456604584936497,0.199732118649139,0.321299754191074,0.452300114373819,0.207046370299417,0.303843566903741,0.436980617211016,0.223123040716289,0.203542717609042,0.338854088988317,0.185467125736513,0.344342138769383,0.435935501260579,0.196721501577589,0.280068495994022,0.423489697925748,0.204244347254802,0.194801384412412,0.383629778165059,0.184929253894746,0.332147888010926,0.431360582707378,0.228851119981341,0.299413023213052,0.389647233658058,0.278658872599785,0.274665498953924,0.436364694761279,0.253125051173495,0.285222295128482,0.402280350186502,0.232419661487463,0.311839974699557,0.426934640522876,0.118508444045798,0.295916955017301,0.323757684069103
"181","NY0651",4,2114250,4,28,0.308721853181116,0.288775720975998,0.540621146626307,0.229855992765889,0.291221802730754,0.485225289061606,0.190348041844888,0.466308838520118,0.440176440606824,0.0514015632397354,0.484239866350128,0.388654415428354,0.210200887650538,0.307082841064544,0.389815088297475,0.23221438088495,0.340207081969433,0.460512072343261,0.166062801856506,0.345557968241074,0.402227655104001,0.106114688475595,0.250632207116256,0.43524670585244,0.207057492282973,0.424149718397997,0.482906106591573,0.202408971780573,0.332540584589651,0.488459179515773,0.254259851462789,0.301319247578549,0.445250265768958,0.198125718353211,0.320140588336002,0.455124293010634,0.217722561793156,0.320858978677364,0.452388844658113,0.237730464284114,0.210463949934933,0.363444605284321,0.189374783357421,0.354827651422079,0.452626962534083,0.199638581904937,0.273245049607705,0.433112208892025,0.220346990255618,0.215768163413857,0.412129356472198,0.190984771240187,0.327298796956861,0.428265360271125,0.245133859302863,0.307189241044817,0.408349705230491,0.273754830397133,0.268077131597056,0.419750853194876,0.248632760745627,0.290281792548192,0.394064799872316,0.239905845602997,0.293542021310132,0.416374545530967,0.112110173441904,0.272625068126798,0.30369380331318
"182","NY2003",4,2114260,4,29,0.311872953064537,0.295611363360386,0.524618778112024,0.235691549154831,0.309661958766818,0.463148597163942,0.182470137970794,0.477837588152972,0.43916888478296,0.0393632381569221,0.483855036783024,0.39739118965972,0.182028980514565,0.321210158641516,0.370986002523372,0.184326161383203,0.325194716454983,0.402244721764383,0.134305192925188,0.334734110618069,0.360903621581377,0.0691720104674474,0.186866475661802,0.390342614975975,0.20591936958564,0.424366004380476,0.478840999165624,0.199169015426167,0.336900322925379,0.476714669872688,0.261409710453052,0.335602045434384,0.458858562211788,0.185082047467369,0.359264437325043,0.436272614105262,0.214827332018816,0.328281113651052,0.433938895553091,0.223761857205724,0.162876548083812,0.331561755201708,0.180743667804634,0.345939566682601,0.409628200030677,0.203516334026585,0.278445902002297,0.406829258167628,0.216584617028936,0.187708368247584,0.378125384056757,0.196303715837795,0.308148501563974,0.418663918713781,0.229920583005283,0.203739009216694,0.348698549900825,0.279486877733645,0.328763788393769,0.45288001056502,0.258658011329598,0.314688089284553,0.402901275071379,0.235921863406492,0.280113906227014,0.419608053296345,0.108416621081295,0.270114001482946,0.284461633918273
"183","NY0465",4,2114270,4,30,0.303418901708377,0.280336699577999,0.529072010595721,0.220932424769843,0.294330468243512,0.478964286636921,0.179274330725535,0.46164627930683,0.4365434430653,0.0441097761480143,0.471532870248249,0.387715056127085,0.18347889682387,0.305859294034739,0.373757150851884,0.184898804415286,0.318411138335698,0.420090056066272,0.112262720920061,0.285310991412835,0.361143144900827,0.0525810337550974,0.210252689680767,0.383264546558646,0.192355260858232,0.382776256779307,0.484597804547351,0.193014821141307,0.322458307420672,0.488708512934886,0.23006860540609,0.311680693361682,0.439488985353177,0.163672938640206,0.319359056786028,0.447044225578716,0.198388346295801,0.29935079548971,0.443342233202137,0.219039686207683,0.182030237896799,0.339777894752233,0.173391134137855,0.331865462825215,0.428383644792314,0.197266646263408,0.28109731966181,0.426751352622912,0.206583088010419,0.190633449167638,0.389732811204082,0.183125347648835,0.290141579683283,0.433393034825871,0.229417561289042,0.257422466568153,0.379063908290731,0.281726220382165,0.295430683342281,0.453358775515266,0.260590798123835,0.319046267889127,0.423529293538338,0.266864835126513,0.312414517789967,0.447839144232184,0.129243128249539,0.269840882749861,0.307694339922204
"184","NY1615",4,2114280,4,31,0.325580761389153,0.265954292905056,0.552561026330102,0.239200523543864,0.305431245840453,0.484804567413263,0.199044079317045,0.45231891227439,0.439016159980812,0.0369072331400793,0.476910225973798,0.412734693279404,0.181993643751081,0.314398732537412,0.384754953778552,0.202577566895871,0.324631393428026,0.434257689922195,0.108539013959236,0.281400734644679,0.366687838357389,0.0677275173938479,0.226521290438372,0.392907973257953,0.198564253395128,0.400577153733834,0.484640305590321,0.197641743631786,0.32998305848041,0.483126532421208,0.254932840063469,0.336917448138676,0.441211548025007,0.168041284418355,0.327293953353175,0.437681118209449,0.198380537007234,0.29879013295712,0.428181779316831,0.237199259459225,0.210505622084777,0.345544004328055,0.181970826927519,0.338758959192396,0.432647274752538,0.19369354436883,0.265943791772178,0.421240953685638,0.212726182355876,0.192438786665619,0.392358965663183,0.182647381176657,0.300216824374858,0.430372451468149,0.232373040314325,0.308446605883706,0.402705458285776,0.264791994701369,0.264882603165336,0.432385435563804,0.245401452159453,0.280788924553843,0.402645787890073,0.239834432331104,0.3368302761965,0.42884229390681,0.131777325631251,0.260070725122628,0.311440992686667
"185","EZRA",4,2114290,4,32,0.339932323116071,0.268266280671469,0.577082426270079,0.234219786362283,0.298980037129903,0.480189495639825,0.173786028456522,0.435478353420879,0.431705042873418,0.0369177169662724,0.478198657639438,0.398799202790234,0.189027293328184,0.302360878423099,0.368858587738893,0.22726662556313,0.338654102417666,0.440025361851599,0.122078977487655,0.288722368769616,0.377909813566611,0.105631033788697,0.27446638015937,0.421127077924016,0.20527085406424,0.404565602836879,0.490448216520651,0.20601089032088,0.333642029086516,0.495646896199238,0.261773443568981,0.331961946759962,0.455147199442026,0.183605672741788,0.334383453999373,0.44716349394185,0.205197406846181,0.308501240162905,0.442035525818865,0.236906488509447,0.208767089236888,0.35907356231083,0.189724032746026,0.353394526509477,0.441516634435839,0.200289109386042,0.283394467305271,0.42736356583918,0.211301689819164,0.201716167459309,0.401151204011856,0.186772405830418,0.285737303264889,0.423877207699222,0.239412719285713,0.269680602937974,0.392169372457081,0.275116714319981,0.282644846888835,0.450859867841256,0.253697701702303,0.299725007344579,0.422763248601621,0.230577378919551,0.295521854306005,0.441807051216459,0.11302055466664,0.273426746264117,0.312839524950252
"186","WL_349HQ",4,2114300,4,33,0.346481239699888,0.309284257581204,0.583231113093412,0.238839714284717,0.322297140199953,0.503717235686545,0.169251180101408,0.436966930503088,0.444670804101457,0.0780989449672084,0.443609718924939,0.355017878601366,0.242791913408484,0.303935535508723,0.402168629364252,0.302647257765488,0.406229466418575,0.504227384658843,0.176387902638902,0.336734829371929,0.432057560774941,0.171292060253173,0.36350966931395,0.478839532761999,0.233771769001924,0.454022084897789,0.49591442428035,0.229478998597869,0.36368124209217,0.50078474262472,0.257420410020383,0.325670319456285,0.47143956616463,0.212318032666866,0.362207859715337,0.454676374915657,0.228452191202091,0.33339010835846,0.444622100829376,0.238568681138018,0.178136889356787,0.329943121170914,0.214223654895591,0.393162049508799,0.463751178302262,0.218170975067092,0.316767127457899,0.43422198237093,0.229272013986274,0.205680688229708,0.400989749176024,0.198336370853535,0.305343712460884,0.412430576059829,0.240100946336849,0.250529741086642,0.370706323960846,0.294438367583949,0.323370241396807,0.459986202917892,0.256831590371668,0.299836138253915,0.409734640916964,0.22556720766728,0.280156568522371,0.417367967551436,0.109561896341683,0.26588742284244,0.302887815759788
"187","ALFABAR",4,2114310,4,34,0.356848114682192,0.3004787006142,0.587862044392252,0.242235470472062,0.378514655752507,0.524352402357517,0.180171995427562,0.432894603755477,0.449033981199042,0.0315884965415157,0.48485110935256,0.416111257657024,0.174304419088104,0.311984208240258,0.375595164226028,0.237826365942124,0.340812815197502,0.453767903833694,0.139388777719729,0.279186988969639,0.390808010141828,0.155042157204346,0.352710926075148,0.45672307279076,0.201694479952496,0.410233494993742,0.493240508969545,0.210348796150489,0.335139769770467,0.497281705928817,0.261098028530837,0.324251403372594,0.467192092365728,0.206885854868261,0.316248191187529,0.462816186738956,0.208676241238639,0.322883252082928,0.446565209200104,0.254193496338405,0.212135368688863,0.372696846076238,0.191145370730413,0.357858847951727,0.449361967009026,0.202232501426683,0.299785932721713,0.432568668963704,0.219368694870269,0.211021966523536,0.41040129062512,0.182305205371049,0.293962022954555,0.42660682549324,0.233420464832263,0.256298979101999,0.386632995947908,0.274280727474223,0.281015100537369,0.451183256351244,0.246638334685164,0.283693509963527,0.406340598343649,0.247122247469015,0.308432003026291,0.449512220751109,0.0976336998800597,0.261107456140351,0.313231037151703
"188","WL_349HQ",4,2114320,4,35,0.384232911349206,0.309964136660839,0.612871783387188,0.236039457404238,0.377374797523687,0.513500146695168,0.161408687413858,0.401762007555316,0.413088685015291,0.0812766929323602,0.453930068290395,0.338887716521586,0.249960946436521,0.305141617957965,0.405482060688969,0.335860054727821,0.420898873637831,0.517936998204038,0.201978362879423,0.362093321695398,0.443768379105749,0.224532277535647,0.44340510938013,0.511107678992449,0.238122739488751,0.458356930538173,0.504791405924072,0.235916776266746,0.374586433917351,0.503825638166313,0.230912702602002,0.292181283745382,0.459195912664583,0.235039010116515,0.366709218139973,0.46797939514789,0.229168304655087,0.330596426493554,0.448395443549622,0.228579469699465,0.174486409030428,0.338839028527145,0.21998964008886,0.411069712308102,0.475946253036036,0.219954438073116,0.319874493198832,0.441199164210497,0.226650741835218,0.2036479163134,0.400138962988697,0.20860597500284,0.302134946184112,0.435046727148571,0.246060557993729,0.235430518723497,0.373474738294565,0.294052292260471,0.318683533104128,0.462840193814246,0.250193885539626,0.296735178846938,0.407395177546448,0.230787379997073,0.280044763886262,0.430219826408591,0.101518766432572,0.266941708810221,0.301797660240567
"189","SW5606",4,2114330,4,36,0.379045736241093,0.3390841160572,0.590364578443265,0.259082286129615,0.422379070205157,0.514597687999222,0.175759456744449,0.425473106673862,0.408857558313845,0.0801836816836956,0.452455962953193,0.366028605762185,0.241029675840878,0.310626861504095,0.40084220133201,0.330107595763895,0.430308360688283,0.506169368304578,0.215299053160413,0.355896985659936,0.439145159206617,0.219288713469155,0.424759127144374,0.499227053140097,0.248893479514334,0.461348821443471,0.495984694409679,0.243414768939584,0.381436001533315,0.502733394898244,0.243883761652962,0.289981288365413,0.46208437859749,0.250351917963834,0.380440497178568,0.474670938307647,0.237445379182059,0.329785982586684,0.451704330873422,0.245609801971465,0.19245573247942,0.336667397757015,0.231382520852374,0.413976712428725,0.466147245713809,0.229994174625362,0.332923049247928,0.432888455311553,0.234581739552287,0.203582114623469,0.398524459935679,0.231564702930754,0.350296621467824,0.448454589796117,0.257931242895324,0.272821925705148,0.381152307666362,0.300513545146677,0.312300428856406,0.450365952832746,0.267627783696128,0.290745831042697,0.396278352160882,0.24895211302301,0.291848197343454,0.423853468269028,0.12876403294531,0.234074552898082,0.299250795340761
